"CUSTOMER_ID","CUSTOMER_NAME","CUSTOMER_NUMBER","CUSTOMER_TYPE","CUSTOMER_STATUS","SALES_REP","DEFAULT_INVOICE_EMAIL_ADDRESS","CREATED_DATE"
283758,"SMP DEV","0000000928","Standard","Regular","","",2026-05-19
284466,"Homeshake","0000000954","Standard","Regular","","jonathan@homeshake.com",2026-06-18
283276,"dustin","0000000909","Standard","Regular","","dustin.sims34@gmail.com",2026-04-30
284581,"Newco Demo 2","0000000958","Standard","Regular","","lirojol898@cadebek.com",2026-06-24
282789,"ispice","0000000895","Standard","Regular","","slepageFAKE@ispicefoods.com",2026-04-14
284087,"Probiotic Productions, LLC","0000000939","Standard","Regular","","adam@probioticproductions.com; accounting@probioticproductions.com",2026-06-01
283969,"Jason's Test Company","0000000937","Standard","Regular","","",2026-05-27
283526,"leeharveys","0000000918","Standard","Regular","","hardysmith@yahoo.com",2026-05-11
283749,"signaturetest","0000000925","Standard","Regular","","",2026-05-19
284797,"stephengoulddl","0000000965","Standard","Regular","","vendorinvoicing@stephengould.com",2026-07-06
92815,"Kona Ice KEV Stock","0000000464","Standard","Regular","","",2022-11-29
93933,"Vinyl Works - Evolve","0000000474","Standard","Regular","","bg@vinylworksnj.com",2023-02-03
89541,"Orange Barrel Media","0000000460","Standard","Regular","","debbie@kromaprinting.com",2022-10-31
93619,"Vinyl Works - SRK","0000000470","Standard","Regular","",";lq@vinylworksnj.com;vinyl_works_llc+expenses@assist.intuit.com; tl@vinylworksnj.com;bg@vinylworksnj.com",2023-01-13
77478,"Sly Fox","0000000413","Standard","Regular","","debbie@kromaprinting.com",2022-03-22
82570,"CG Visual Solutions","0000000452","Standard","Regular","","apcg@circlegraphicsonline.com",2022-08-12
77859,"FanDuel","0000000426","Standard","Regular","","debbie@kromaprinting.com",2022-04-19
78730,"Adgile Media Group","0000000446","Standard","Regular","","ap@adgile.co",2022-06-30
221759,"Capital Design and Printing LLC","0000000676","Standard","Regular","","John.herzog@herzogholdings.com",2025-03-06
196331,"TDP Test Account","0000000656","Standard","Regular","","",2025-01-23
197314,"Vinyl Works - Sly Fox","0000000670","Standard","Regular","",";lq@vinylworksnj.com;vinyl_works_llc+expenses@assist.intuit.com; tl@vinylworksnj.com;bg@vinylworksnj.com",2025-02-25
196319,"Adsposure","0000000655","Standard","Regular","","csizemore@est03.com;accountsreceivable@est03.com",2025-01-23
221772,"Vinyl Works - Orange Barrel","0000000677","Standard","Regular","","bg@vinylworksnj.com",2025-03-07
187635,"Neufidelity","0000000643","Standard","Regular","","",2024-10-25
187117,"TDP Demo","0000000626","Standard","Regular","","demo@fakeemail.net",2024-09-09
187548,"Label Cores - LTL","0000000639","Standard","Regular","","",2024-10-16
181440,"St. Gregory","0000000603","Standard","Regular","","emilyoslica@stgregory.com",2024-05-22
175331,"Icon Meals","0000000569","Standard","Regular","","Accounting@iconmeals.com;todd@iconmeals.com;michael@iconmeals.com",2024-01-19
177133,"Outfront Media/JCDecaux","0000000582","Standard","Regular","","heather.thompson@outfront.com",2024-03-26
175763,"Gametime Decals","0000000574","Standard","Regular","","DeJohna@qgold.com",2024-02-26
175021,"AV Anheuser Busch - Weekly Batch","0000000559","Standard","Regular","","csizemore@est03.com;accountsreceivable@est03.com",2023-12-14
125240,"Empirical - Quan","0000000527","Standard","Regular","","michael@empirical-inc.com",2023-06-30
256076,"Wasserman Live","0000000723","Standard","Regular","","",2025-07-17
256440,"Interstate Outdoor Kroma","0000000733","Standard","Regular","","debbie@kromaprinting.com",2025-07-30
256439,"Spectrum-Horizon","0000000732","Standard","Regular","","debbie@kromaprinting.com",2025-07-30
255846,"Focalpoint Advertising","0000000721","Standard","Regular","","wraps@focalpoint-advertising.com",2025-07-10
256437,"NPRP","0000000730","Standard","Regular","","debbie@kromaprinting.com",2025-07-30
256438,"Bob’s Discount – Horizon","0000000731","Standard","Regular","","debbie@kromaprinting.com",2025-07-30
256283,"DEV Test Company","0000000728","Standard","Regular","","bills@faketestco.net",2025-07-24
273506,"Marketsmith Inc","0000000754","Standard","Regular","","finance@marketsmithinc.com;dlagas@marketsmithinc.com",2025-09-10
281012,"erp comp","152","Standard","Regular","","erpcustomertest@icelandirecstg.com",2026-02-05
280819,"Pacey Comp","0000000836","Standard","Regular","","pacey48607@icubik.com",2026-02-03
281130,"Referred Brewing Co.","0000000844","Standard","Regular","","grapple_snooze9t@icloud.com",2026-02-10
281228,"New Bre","0000000847","Standard","Regular","","waceno7627@newtrea.com",2026-02-13
282243,"High Note Winery","0000000870","Standard","Regular","","highnotewinery@gmail.com",2026-03-23
1341,"L Brands","0000000198","Retail","Regular","","EHeadley@victoria.com",2017-04-25
65443,"GLIMMA Americas LLC","0000000390","Agency","Regular","","mary.bulla@glimma.com",2021-09-16
275766,"Outfront - Columbus","0000000812","Agency","Regular","","invoices@outfront.com",2025-12-11
223148,"Elevated Label Experience","0000000702","Craft Beer","Regular","","scurran@ltlco.com",2025-05-07
283808,"xgustavoph","0000000929","Craft Beer","Regular","","fc0607aed447617f_b1tches@gunna.bio",2026-05-20
284397,"nowafan166","0000000946","Craft Beer","Regular","","nowafan166@afterdo.com",2026-06-16
284374,"wadig33367","0000000944","Craft Beer","Regular","","wadig33367@preparmy.com",2026-06-15
284872,"lowskybrewing","0000000968","Craft Beer","Regular","","garymavis@gmail.com",2026-07-08
284402,"yimab14241","0000000951","Craft Beer","Regular","","yimab14241@afterdo.com",2026-06-16
284580,"DevCo Testing Inc","0000000957","Craft Beer","Regular","","devco@fakemail.net",2026-06-23
284399,"yopim74180","0000000948","Craft Beer","Regular","","yopim74180@afterdo.com",2026-06-16
283886,"onrotation","0000000935","Craft Beer","Regular","","jacob@on-rotation.com",2026-05-26
284400,"kerak22295","0000000949","Craft Beer","Regular","","kerak22295@afterdo.com",2026-06-16
283840,"gustavopasinde","0000000931","Craft Beer","Regular","","aa9b6489ceafcb98_b1tches@gunna.bio",2026-05-21
283811,"gustavocarts","0000000930","Craft Beer","Regular","","365e0f467668577d_b1tches@gunna.bio",2026-05-20
284404,"yasolo comp","0000000952","Craft Beer","Regular","","yasolo5497@afterdo.com",2026-06-16
284427,"renel comp","0000000953","Craft Beer","Regular","","renel51557@afterdo.com",2026-06-17
284401,"cilowic331","0000000950","Craft Beer","Regular","","cilowic331@aratrin.com",2026-06-16
282193,"smp_dev","0000000869","Craft Beer","Regular","","smpdev@fakemail.net",2026-03-23
281158,"signaturetest","0000000845","Craft Beer","Regular","","signaturetest@icelandirecstg.com",2026-02-11
94071,"Trillium Foods","0000000477","Private Label","Regular","","invoices-cincinnati@trilliumfoods.com;JRUSSELL@trilliumfoods.com",2023-02-14
174860,"The Honey Blossom","0000000555","Private Label","Regular","","info@thehoneyblossom.com;design@thehoneyblossom.com",2023-11-29
222267,"BioWell Labs","0000000681","Brand-Direct","Regular","","it@biowelllabs.ca;logistics@biowelllabs.ca;accounting@biowelllabs.ca",2025-03-27
186479,"Great Western Products","0000000611","Brand-Direct","Regular","","Donna.Joiner@pfgc.com",2024-07-11
256225,"Supplement Manufacturing Partners","0000000726","Brand-Direct","Regular","","AP@smpnutra.com;purchasing@smpnutra.com",2025-07-24
282259,"Proempirellc.com","0000000871","Brand-Direct","Regular","","admin@proempirellc.com",2026-03-24
1008,"Intersection","0000000002","Standard","Special","","ap@intersection.com",2015-07-13
175618,"LTL - No Charge Reprints","0000000573","Standard","Special","","",2024-02-14
